back
Frame 0
292.867		266.938		1599		2		0
290.571		200.742		1565		2		0
288.456		134.602		1623		2		0
287.642		100.039		1538		2		0
249.688		161.532		1646		2		0
240.102		219.493		1673		1		0
243.544		270.488		1649		1		0
245.731		269.921		1649		1		0
328.065		158.335		1627		2		0
343.234		216.291		1656		1		0
343.768		267.76		1652		1		0
340.979		272.477		1662		1		0
275.196		267.581		1621		2		0
273.944		335.136		1758		2		0
278.512		377.315		1861		2		0
271.443		395.683		1839		2		0
310.689		266.328		1608		2		0
310.508		333.365		1743		2		0
308.645		380.593		1842		2		0
316.272		398.405		1812		2		0
288.971		151.185		1618		2		0
248.644		285.701		1655		2		0
252.907		269.143		1660		2		0
336.005		281.999		1683		2		0
348.201		273.116		1683		2		0
Frame 1
292.868		266.925		1598		2		0
290.57		200.733		1565		2		0
288.452		134.595		1624		2		0
287.643		100.036		1539		2		0
249.686		161.531		1646		2		0
240.098		219.499		1672		1		0
243.591		270.494		1649		1		0
245.828		269.935		1650		1		0
328.067		158.339		1627		2		0
343.226		216.295		1658		1		0
343.767		267.762		1656		1		0
340.877		272.451		1659		1		0
275.195		267.584		1620		2		0
273.965		335.128		1759		2		0
278.6		377.336		1862		2		0
271.439		395.585		1842		2		0
310.697		266.283		1607		2		0
310.65		333.902		1742		2		0
307.594		380.573		1845		2		0
316.343		398.255		1824		2		0
288.968		151.177		1620		2		0
249.19		285.764		1651		2		0
253.169		268.186		1663		2		0
336.148		282.142		1688		2		0
348.877		271.251		1674		2		0
Frame 2
292.876		266.93		1599		2		0
290.572		200.732		1567		2		0
288.451		134.593		1624		2		0
287.645		100.03		1537		2		0
249.684		161.535		1646		2		0
240.103		219.5		1672		1		0
243.582		270.497		1653		1		0
245.74		269.858		1652		1		0
328.067		158.339		1626		2		0
343.226		216.294		1660		1		0
343.762		267.763		1657		1		0
340.983		272.451		1664		1		0
275.203		267.594		1620		2		0
274.039		335.321		1760		2		0
278.967		377.344		1859		2		0
271.59		395.365		1833		2		0
310.702		266.283		1609		2		0
310.706		334.15		1742		2		0
307.546		380.636		1847		2		0
316.171		398.45		1813		2		0
288.967		151.175		1622		2		0
248.646		285.702		1655		2		0
252.2		269.22		1662		2		0
336.171		282		1681		2		0
348.622		271.952		1677		2		0
Frame 3
292.874		266.95		1597		2		0
290.567		200.743		1565		2		0
288.441		134.596		1626		2		0
287.647		100.028		1534		2		0
249.682		161.539		1647		2		0
240.103		219.495		1671		1		0
243.583		270.493		1653		1		0
245.826		269.791		1651		1		0
328.07		158.349		1628		2		0
343.214		216.303		1659		1		0
343.77		267.771		1657		1		0
341.198		272.348		1659		1		0
275.199		267.604		1617		2		0
274.033		335.427		1758		2		0
279.175		377.138		1863		2		0
271.429		395.035		1842		2		0
310.7		266.323		1609		2		0
310.833		334.437		1744		2		0
307.546		380.64		1846		2		0
316.196		398.459		1809		2		0
288.959		151.18		1617		2		0
249.26		285.632		1651		2		0
253.361		268.837		1665		2		0
336.703		281.3		1687		2		0
348.353		272.319		1680		2		0
Frame 4
292.877		266.962		1600		2		0
290.563		200.743		1567		2		0
288.427		134.58		1623		2		0
287.653		100.01		1537		2		0
249.686		161.546		1644		2		0
240.101		219.504		1671		1		0
243.584		270.504		1653		1		0
245.786		269.91		1650		1		0
328.077		158.35		1627		2		0
343.223		216.297		1659		1		0
343.759		267.766		1658		1		0
341.126		272.475		1660		1		0
275.2		267.613		1618		2		0
273.916		334.924		1755		2		0
279.151		377.039		1858		2		0
271.509		394.968		1839		2		0
310.705		266.336		1607		2		0
310.691		334.113		1743		2		0
307.429		380.68		1847		2		0
316.134		398.468		1817		2		0
288.948		151.17		1620		2		0
248.993		285.601		1660		2		0
252.981		268.375		1664		2		0
336.149		282.143		1687		2		0
348.455		272.368		1676		2		0
Frame 5
292.88		266.956		1599		2		0
290.563		200.741		1565		2		0
288.424		134.58		1625		2		0
287.654		100.011		1537		2		0
249.687		161.544		1647		2		0
240.101		219.501		1673		1		0
243.581		270.502		1652		1		0
245.718		269.774		1650		1		0
328.076		158.351		1627		2		0
343.221		216.316		1658		1		0
343.761		267.786		1657		1		0
340.981		272.349		1660		1		0
275.201		267.615		1618		2		0
273.949		334.968		1753		2		0
279.184		377.038		1854		2		0
271.539		394.976		1839		2		0
310.711		266.302		1608		2		0
310.313		332.996		1742		2		0
307.364		380.639		1843		2		0
316.136		398.49		1818		2		0
288.946		151.169		1621		2		0
248.66		285.763		1656		2		0
252.966		268.491		1664		2		0
336.578		281.856		1681		2		0
348.463		272.008		1677		2		0
Frame 6
292.886		266.961		1598		2		0
290.565		200.744		1567		2		0
288.423		134.581		1624		2		0
287.655		100.011		1539		2		0
249.691		161.547		1645		2		0
240.101		219.502		1671		1		0
243.625		270.501		1650		1		0
245.679		269.911		1652		1		0
328.085		158.363		1627		2		0
343.221		216.316		1659		1		0
343.761		267.786		1660		1		0
340.897		272.505		1661		1		0
275.206		267.616		1620		2		0
273.781		334.344		1756		2		0
279.214		376.974		1861		2		0
271.077		394.464		1842		2		0
310.72		266.316		1611		2		0
310.312		332.992		1741		2		0
307.362		380.464		1841		2		0
316.323		398.318		1816		2		0
288.945		151.17		1621		2		0
248.811		285.683		1654		2		0
253.736		268.916		1663		2		0
335.501		282.335		1685		2		0
348.506		272.17		1679		2		0
Frame 7
292.887		266.972		1598		2		0
290.563		200.749		1565		2		0
288.418		134.582		1625		2		0
287.654		100.011		1538		2		0
249.696		161.545		1648		2		0
240.105		219.505		1672		1		0
243.61		270.506		1651		1		0
245.624		269.97		1651		1		0
328.082		158.38		1629		2		0
343.228		216.326		1660		1		0
343.752		267.795		1656		1		0
341.084		272.38		1658		1		0
275.206		267.622		1619		2		0
274.892		330.674		1769		2		0
279.139		376.883		1862		2		0
271.153		394.443		1845		2		0
310.72		266.334		1608		2		0
310.378		333.156		1739		2		0
307.36		380.464		1844		2		0
316.392		398.311		1812		2		0
288.942		151.172		1619		2		0
248.813		285.683		1657		2		0
253.093		268.447		1668		2		0
335.501		282.334		1689		2		0
348.694		272.101		1680		2		0
Frame 8
292.897		266.97		1600		2		0
290.565		200.744		1566		2		0
288.415		134.575		1626		2		0
287.654		100.011		1537		2		0
249.686		161.537		1646		2		0
240.105		219.505		1671		1		0
243.602		270.507		1652		1		0
245.559		269.723		1648		1		0
328.078		158.378		1625		2		0
343.219		216.328		1660		1		0
343.757		267.797		1654		1		0
340.907		272.402		1663		1		0
275.217		267.616		1618		2		0
274.435		332.529		1764		2		0
279.114		376.885		1864		2		0
271.554		394.377		1837		2		0
310.729		266.336		1608		2		0
310.441		333.258		1737		2		0
307.368		380.491		1841		2		0
316.42		398.361		1813		2		0
288.94		151.166		1621		2		0
248.845		285.751		1654		2		0
253.592		268.575		1667		2		0
336.173		281.999		1681		2		0
347.913		273.592		1680		2		0
Frame 9
292.901		266.956		1598		2		0
290.569		200.74		1565		2		0
288.418		134.577		1624		2		0
287.656		100.004		1541		2		0
249.695		161.539		1645		2		0
240.109		219.532		1675		1		0
243.648		270.536		1651		1		0
245.789		269.871		1648		1		0
328.036		158.357		1627		2		0
343.217		216.329		1659		1		0
343.758		267.799		1656		1		0
340.841		272.524		1662		1		0
275.216		267.615		1618		2		0
274.348		332.927		1761		2		0
279.117		376.918		1857		2		0
271.55		394.409		1841		2		0
310.743		266.299		1609		2		0
310.505		333.466		1741		2		0
306.914		380.21		1850		2		0
315.398		398.188		1817		2		0
288.944		151.167		1620		2		0
248.845		285.752		1656		2		0
252.696		269.176		1660		2		0
335.501		282.334		1686		2		0
348.834		271.463		1674		2		0
Frame 10
292.902		266.962		1599		2		0
290.57		200.742		1566		2		0
288.419		134.577		1621		2		0
287.656		100.004		1539		2		0
249.695		161.538		1647		2		0
240.113		219.53		1672		1		0
243.642		270.535		1651		1		0
