lay
Frame 0
406.301		215.872		2780		2		0
406.485		176.938		2732		2		0
406.686		137.842		2786		2		0
408.507		118.447		2693		2		0
382.868		152.433		2816		2		0
375.472		185.97		2828		1		0
379.934		214.544		2823		1		0
380.389		215.553		2812		1		0
429.485		153.536		2778		2		0
439.499		185.484		2826		1		0
441.941		214.296		2793		1		0
440.391		215.486		2799		1		0
395.669		215.683		2806		2		0
391.709		250.251		2903		2		0
385.92		284.269		3010		2		0
387.91		296.604		3000		2		0
417.029		215.979		2778		2		0
415.789		250.773		2929		2		0
412.052		284.157		3024		2		0
415.044		296.407		2988		2		0
406.641		147.63		2781		2		0
382.664		224.334		2830		2		0
384.703		214.93		2812		2		0
439.4		224.4		2834		2		0
436.332		214.201		2831		2		0
Frame 1
406.316		215.885		2780		2		0
406.501		176.946		2734		2		0
406.702		137.845		2790		2		0
408.507		118.446		2701		2		0
382.881		152.426		2819		2		0
375.476		185.97		2822		1		0
379.923		214.547		2825		1		0
380.237		215.646		2811		1		0
429.524		153.527		2775		2		0
439.49		185.482		2826		1		0
441.914		214.298		2806		1		0
440.048		215.562		2810		1		0
395.689		215.7		2805		2		0
391.724		250.276		2901		2		0
385.913		284.253		3017		2		0
387.939		296.59		3003		2		0
417.04		215.994		2775		2		0
415.786		250.77		2932		2		0
412.036		284.151		3019		2		0
415.271		296.37		2990		2		0
406.656		147.634		2781		2		0
382.663		224.334		2827		2		0
384.614		215.205		2812		2		0
439.284		224.429		2824		2		0
435.624		217.377		2820		2		0
Frame 2
406.263		215.87		2785		2		0
406.487		176.941		2728		2		0
406.712		137.846		2783		2		0
408.536		118.393		2692		2		0
382.887		152.427		2816		2		0
375.504		185.987		2820		1		0
379.91		214.579		2824		1		0
380.483		215.687		2810		1		0
429.525		153.549		2769		2		0
439.524		185.455		2823		1		0
441.886		214.291		2800		1		0
440.078		215.521		2806		1		0
395.643		215.668		2799		2		0
391.728		250.306		2900		2		0
385.918		284.262		3010		2		0
387.82		296.599		3002		2		0
416.974		216.005		2773		2		0
415.82		250.811		2930		2		0
412.037		284.144		3022		2		0
415.164		296.389		2988		2		0
406.662		147.634		2781		2		0
382.496		224.401		2826		2		0
384.401		218.099		2793		2		0
439.538		224.317		2830		2		0
435.511		214.636		2830		2		0
Frame 3
406.262		215.869		2784		2		0
406.487		176.941		2739		2		0
406.713		137.848		2790		2		0
408.544		118.388		2706		2		0
382.894		152.415		2822		2		0
375.502		185.989		2825		1		0
379.888		214.584		2823		1		0
380.416		215.595		2808		1		0
429.526		153.541		2776		2		0
439.523		185.504		2822		1		0
441.9		214.342		2784		1		0
440.103		215.636		2800		1		0
395.642		215.673		2804		2		0
391.767		250.33		2903		2		0
385.924		284.26		3013		2		0
387.729		296.605		3005		2		0
416.968		215.997		2777		2		0
415.821		250.802		2932		2		0
412.051		284.147		3027		2		0
415.163		296.393		2996		2		0
406.662		147.635		2786		2		0
382.662		224.334		2829		2		0
384.646		216.972		2806		2		0
439.5		224.501		2826		2		0
435.599		218.201		2822		2		0
Frame 4
406.286		215.871		2781		2		0
406.503		176.948		2734		2		0
406.723		137.86		2785		2		0
408.567		118.393		2706		2		0
382.899		152.405		2823		2		0
375.501		185.998		2830		1		0
379.868		214.596		2824		1		0
380.389		215.612		2817		1		0
429.527		153.532		2780		2		0
439.527		185.506		2826		1		0
441.879		214.345		2797		1		0
440.096		215.404		2812		1		0
395.666		215.688		2806		2		0
391.784		250.307		2901		2		0
385.926		284.29		3012		2		0
387.768		296.632		2999		2		0
416.997		215.991		2774		2		0
415.811		250.808		2934		2		0
412.049		284.147		3021		2		0
415.186		296.39		2997		2		0
406.673		147.646		2786		2		0
382.496		224.401		2826		2		0
384.865		213.194		2824		2		0
439.799		224.401		2818		2		0
435.615		214.842		2835		2		0
Frame 5
406.297		215.871		2782		2		0
406.517		176.95		2735		2		0
406.74		137.867		2789		2		0
408.568		118.361		2697		2		0
382.901		152.404		2818		2		0
375.501		185.999		2825		1		0
379.826		214.604		2824		1		0
380.475		215.722		2811		1		0
429.53		153.531		2773		2		0
439.513		185.508		2821		1		0
441.888		214.345		2800		1		0
440.125		215.5		2812		1		0
395.676		215.699		2804		2		0
391.816		250.271		2909		2		0
385.921		284.265		3011		2		0
387.742		296.607		3007		2		0
417.016		215.978		2774		2		0
415.823		250.814		2940		2		0
412.062		284.146		3025		2		0
415.216		296.388		2996		2		0
406.689		147.651		2784		2		0
382.721		224.455		2837		2		0
385.048		213.883		2833		2		0
439.499		224.501		2814		2		0
435.625		214.685		2835		2		0
Frame 6
406.302		215.871		2782		2		0
406.519		176.949		2735		2		0
406.74		137.864		2791		2		0
