back
Frame 0
286.145		223.724		1786		2		1
284.292		161.654		1751		2		1
282.523		98.6986		1791		2		1
276.694		66.2805		1697		2		1
245.279		124.417		1798		2		1
235.759		179.6		1856		2		1
237.633		236.192		1805		2		1
242.252		255.576		1777		2		1
318.943		124.114		1803		2		1
333.03		179.084		1880		2		1
334.803		232.982		1823		2		1
331.863		252.3		1791		2		1
269.815		224.419		1807		2		1
269.101		299.66		1928		2		1
270.851		362.854		2019		2		1
271.987		385.057		1991		2		1
302.539		223.042		1801		2		1
308.318		300.529		1950		2		1
308.303		360.455		2048		2		1
314.438		381.607		2016		2		1
282.965		114.538		1794		2		1
246.755		272.596		1780		2		1
251.932		254.705		1797		2		1
330.716		269.545		1786		2		1
337.202		257.132		1781		2		1
Frame 1
286.151		223.732		1795		2		1
284.294		161.664		1752		2		1
282.518		98.7115		1791		2		1
276.826		66.2802		1698		2		1
245.281		124.409		1797		2		1
235.763		179.597		1852		2		1
237.679		236.298		1803		2		1
242.391		255.669		1778		2		1
318.973		124.141		1800		2		1
333.031		179.094		1876		2		1
334.612		233.504		1817		2		1
331.894		252.194		1792		2		1
269.823		224.429		1809		2		1
269.155		299.645		1926		2		1
270.876		362.869		2017		2		1
272.015		385.08		1988		2		1
302.544		223.047		1804		2		1
308.307		300.55		1957		2		1
308.31		360.466		2047		2		1
314.513		381.605		2013		2		1
282.962		114.55		1788		2		1
246.734		272.675		1773		2		1
252.268		254.446		1808		2		1
330.466		269.57		1785		2		1
337.109		256.986		1781		2		1
Frame 2
286.157		223.738		1788		2		1
284.306		161.673		1752		2		1
282.537		98.7179		1791		2		1
277.088		66.2537		1695		2		1
245.319		124.412		1800		2		1
235.773		179.604		1856		2		1
237.683		236.278		1799		2		1
242.292		255.59		1773		2		1
319.002		124.161		1804		2		1
333.009		179.084		1876		2		1
334.646		233.273		1822		2		1
331.696		252.07		1792		2		1
269.826		224.435		1810		2		1
269.167		300.61		1930		2		1
270.907		363.331		2012		2		1
271.134		385.162		1989		2		1
302.551		223.054		1805		2		1
308.308		300.551		1957		2		1
308.32		360.483		2049		2		1
314.514		381.63		2004		2		1
282.979		114.558		1789		2		1
246.9		272.668		1773		2		1
251.859		254.607		1798		2		1
330.466		269.571		1785		2		1
336.701		256.467		1783		2		1
Frame 3
286.157		223.738		1785		2		1
284.306		161.672		1753		2		1
282.536		98.7151		1788		2		1
277.39		66.1922		1688		2		1
245.32		124.401		1801		2		1
235.774		179.654		1858		2		1
237.687		236.268		1806		2		1
242.454		255.738		1775		2		1
319.029		124.178		1804		2		1
332.97		179.157		1882		2		1
334.681		233.098		1821		2		1
331.88		252.199		1796		2		1
269.827		224.437		1809		2		1
269.173		300.217		1928		2		1
270.896		363.329		2015		2		1
272.055		385.56		1984		2		1
302.551		223.052		1806		2		1
308.311		300.551		1954		2		1
308.381		360.383		2054		2		1
314.328		381.585		2015		2		1
282.978		114.555		1790		2		1
246.756		272.723		1777		2		1
252.306		254.626		1810		2		1
330.465		269.571		1783		2		1
339		257.989		1785		2		1
Frame 4
286.157		223.729		1782		2		1
284.292		161.661		1751		2		1
282.5		98.7005		1791		2		1
277.711		66.1517		1673		2		1
245.325		124.391		1797		2		1
235.785		179.668		1853		2		1
237.692		236.268		1801		2		1
242.445		255.644		1780		2		1
319.072		124.209		1801		2		1
332.954		179.153		1883		2		1
334.685		233.01		1813		2		1
331.679		251.771		1795		2		1
269.82		224.428		1807		2		1
269.184		300.117		1930		2		1
270.876		363.269		2020		2		1
272.029		385.503		1991		2		1
302.558		223.045		1804		2		1
308.316		300.557		1956		2		1
308.353		360.432		2053		2		1
314.206		381.666		2020		2		1
282.949		114.542		1788		2		1
246.462		272.638		1774		2		1
251.206		252.195		1822		2		1
330.356		269.536		1786		2		1
336.322		257.462		1779		2		1
Frame 5
286.163		223.736		1787		2		1
284.288		161.662		1753		2		1
282.474		98.6944		1792		2		1
278.07		66.1494		1676		2		1
245.331		124.392		1797		2		1
235.808		179.714		1854		2		1
237.702		236.268		1807		2		1
242.503		255.741		1778		2		1
319.11		124.223		1806		2		1
332.907		179.213		1885		2		1
334.632		233.161		1818		2		1
331.783		252.18		1791		2		1
269.829		224.432		1809		2		1
269.207		300.125		1929		2		1
270.88		363.306		2021		2		1
272.041		385.543		1984		2		1
302.564		223.056		1802		2		1
308.317		300.535		1953		2		1
308.358		360.444		2050		2		1
314.264		381.658		2010		2		1
282.931		114.539		1791		2		1
246.897		272.667		1776		2		1
250.653		251.75		1814		2		1
330.356		269.536		1787		2		1
336.706		257.251		1781		2		1
Frame 6
286.172		223.734		1792		2		1
284.267		161.654		1752		2		1
282.384		98.6744		1789		2		1
278.46		66.1019		1695		2		1
245.339		124.379		1795		2		1
235.819		179.709		1853		2		1
237.726		236.197		1804		2		1
242.563		255.489		1777		2		1
319.135		124.225		1801		2		1
332.901		179.234		1881		2		1
334.622		232.946		1824		2		1
331.643		251.79		1792		2		1
269.841		224.426		1809		2		1
269.23		300.124		1923		2		1
270.886		363.303		2015		2		1
272.052		385.542		1992		2		1
302.569		223.056		1807		2		1
308.323		300.568		1954		2		1
308.371		360.507		2043		2		1
314.26		381.736		2009		2		1
282.863		114.522		1788		2		1
246.893		272.668		1774		2		1
250.916		251.889		1815		2		1
330.49		269.5		1781		2		1
337.031		257.408		1782		2		1
Frame 7
286.179		223.733		1790		2		1
284.231		161.639		1751		2		1
282.254		98.6252		1789		2		1
278.833		66.0314		1699		2		1
245.343		124.367		1794		2		1
235.816		179.725		1854		2		1
237.735		236.194		1803		2		1
242.695		255.641		1779		2		1
